x,y
1.846582968745400422e+01,-1.592453181624203751e+01
1.837629672715531370e+01,-1.604337168734853947e+01
1.828717313598451000e+01,-1.616211454394861136e+01
1.819849150730561860e+01,-1.628075069034046152e+01
1.811028443448269343e+01,-1.639927043082228408e+01
1.802258451087978841e+01,-1.651766406969226608e+01
1.793542432986096458e+01,-1.663592191124864428e+01
1.784883648479027585e+01,-1.675403425978956307e+01
1.776285356903181167e+01,-1.687199141961325921e+01
1.767750817594956203e+01,-1.698978369501789842e+01
1.759283289890764479e+01,-1.710740139030170326e+01
1.750886033127006414e+01,-1.722483480976286785e+01
1.742562306640093084e+01,-1.734207425769958633e+01
1.734315369766428461e+01,-1.745911003841005993e+01
1.726148481842414384e+01,-1.757593245619246147e+01
1.718064902204460509e+01,-1.769253181534500641e+01
1.710067890188970097e+01,-1.780889842016591729e+01
1.702160705132349960e+01,-1.792502257495334561e+01
1.694346606371006914e+01,-1.804089458400552104e+01
1.686628853241346349e+01,-1.815650475162063060e+01
1.679010705079769394e+01,-1.827184338209685421e+01
1.671495421222687128e+01,-1.838690077973243575e+01
1.664086261006502099e+01,-1.850166724882551961e+01
1.656786483767622542e+01,-1.861613309367434255e+01
1.649599348842451008e+01,-1.873028861857707028e+01
1.642528115567397862e+01,-1.884412412783193247e+01
1.635575458368864332e+01,-1.895763120023865156e+01
1.628739951712758227e+01,-1.907081034828932076e+01
1.622018416182937273e+01,-1.918366590613307920e+01
1.615407665734104370e+01,-1.929620222236369642e+01
1.608904514320965973e+01,-1.940842364557499167e+01
1.602505775898233509e+01,-1.952033452436080552e+01
1.596208264420612721e+01,-1.963193920731492170e+01
1.590008793842810775e+01,-1.974324204303114527e+01
1.583904178119533412e+01,-1.985424738010328838e+01
1.577891231205489930e+01,-1.996495956712518449e+01
1.571966767055385361e+01,-2.007538295269063156e+01
1.566127599623931133e+01,-2.018552188539343462e+01
1.560370542865830146e+01,-2.029538071382740583e+01
1.554692410735791697e+01,-2.040496378658636445e+01
1.549090017188524371e+01,-2.051427545226410842e+01
1.543560176178731069e+01,-2.062332005945446411e+01
1.538099701661126062e+01,-2.073210195675124368e+01
1.532705407590409408e+01,-2.084062549274821663e+01
1.527374107921291113e+01,-2.094889501603923065e+01
1.522102616608478343e+01,-2.105691487521810501e+01
1.516887747606680392e+01,-2.116468941887862343e+01
1.511726314870602295e+01,-2.127222299561461938e+01
1.506615132354952635e+01,-2.137951995401988370e+01
1.501551014014436447e+01,-2.148658464268822854e+01
1.496530773803761605e+01,-2.159342141021348027e+01
1.491551225677639536e+01,-2.170003460518944394e+01
1.486609183590773853e+01,-2.180642857620993169e+01
1.481701461497869587e+01,-2.191260767186873437e+01
1.476824873353638168e+01,-2.201857624075967834e+01
1.471976233112786758e+01,-2.212433863147659707e+01
1.467152354730017549e+01,-2.222989919261324587e+01
1.462350052160046232e+01,-2.233526227276349374e+01
1.457566139357571444e+01,-2.244043222052111020e+01
1.452797430277307456e+01,-2.254541338447992160e+01
1.448040738873955036e+01,-2.265021011323374722e+01
1.443292879102227744e+01,-2.275482675537638499e+01
1.438550664916830613e+01,-2.285926765950163997e+01
1.433810910272467964e+01,-2.296353717420334561e+01
1.429070429123849806e+01,-2.306763964807527856e+01
1.424326035425682591e+01,-2.317157942971128648e+01
1.419574543132674904e+01,-2.327536086770516022e+01
1.414812766199533201e+01,-2.337898831065070482e+01
1.410037518580966065e+01,-2.348246610714174665e+01
1.405245614231677109e+01,-2.358579860577207654e+01
1.400433867106374208e+01,-2.368899015513552797e+01
1.395599091159772343e+01,-2.379204510382592730e+01
1.390738100346568729e+01,-2.389496780043702273e+01
1.385847708621474084e+01,-2.399776259356266195e+01
1.380924729939195572e+01,-2.410043383179665000e+01
1.375965978254443201e+01,-2.420298586373282745e+01
1.370968267521921291e+01,-2.430542303796496384e+01
1.365928411722264002e+01,-2.440774970316006431e+01
1.360844207829030950e+01,-2.450997298283630954e+01
1.355717039404356683e+01,-2.461211012494842265e+01
1.350549107775133706e+01,-2.471418068588635464e+01
1.345342614268253811e+01,-2.481620422204004228e+01
1.340099760210607371e+01,-2.491820028979942947e+01
1.334822746929084047e+01,-2.502018844555445298e+01
1.329513775750574922e+01,-2.512218824569507802e+01
1.324175048001971078e+01,-2.522421924661124848e+01
1.318808765010162176e+01,-2.532630100469287271e+01
1.313417128102038589e+01,-2.542845307632993013e+01
1.308002338604491399e+01,-2.553069501791234330e+01
1.302566597844413820e+01,-2.563304638583007744e+01
1.297112107148691251e+01,-2.573552673647306932e+01
1.291641067844218327e+01,-2.583815562623124151e+01
