x,y
-8.890564297736833055e+01,-5.260775605731646820e+00
-8.909267043668040742e+01,-4.888545606981839597e+00
-8.927374388274657235e+01,-4.517523497835364665e+00
-8.944863369752488325e+01,-4.147880454970477970e+00
-8.961711026297325589e+01,-3.779787655065488750e+00
-8.977894396104971975e+01,-3.413416274798668937e+00
-8.993390517371233273e+01,-3.048937490848297571e+00
-9.008176428291901061e+01,-2.686522479892651916e+00
-9.022229167062778288e+01,-2.326342418609971929e+00
-9.035525771879670742e+01,-1.968568483678577508e+00
-9.048043280938367161e+01,-1.613371851776772559e+00
-9.059758732434676176e+01,-1.260923699582797042e+00
-9.070649164564397893e+01,-9.113952037749157853e-01
-9.080691615523332416e+01,-5.649575410313936175e-01
-9.089863123507274167e+01,-2.217818880305912899e-01
-9.098140726712026094e+01,1.179605785492654491e-01
-9.105501463333393986e+01,4.540986820299046656e-01
-9.111922371567169421e+01,7.864612457330864004e-01
-9.117380489609155347e+01,1.114877092980435691e+00
-9.121852855655154713e+01,1.439175047093719684e+00
-9.125316507900967622e+01,1.759183931394666445e+00
-9.127748484542382812e+01,2.074732569204972066e+00
-9.129125823775214599e+01,2.385649783846442773e+00
-9.129425563795260246e+01,2.691764398640689393e+00
-9.128624742798319858e+01,2.992905236909479072e+00
-9.126700398980185014e+01,3.288901121974536323e+00
-9.123629570536667188e+01,3.579580877157592766e+00
-9.119389295663552275e+01,3.864773325780383573e+00
-9.113956612556660275e+01,4.144307291164565754e+00
-9.107308559411777082e+01,4.418011596631917115e+00
-9.099422174424699961e+01,4.685715065504123089e+00
-9.090274495791243226e+01,4.947246521102933059e+00
-9.079842561707195614e+01,5.202434786750089302e+00
-9.068103410368362916e+01,5.451108685767255935e+00
-9.055034079970539551e+01,5.693097041476189446e+00
-9.040611608709531311e+01,5.928228677198571717e+00
-9.024813034781135457e+01,6.156332416256201867e+00
-9.007615396381143569e+01,6.377237081970747568e+00
-8.988995731705378489e+01,6.590771497663940437e+00
-8.968931078949620428e+01,6.796764486657487225e+00
-8.947398476309672333e+01,6.995044872273115999e+00
-8.924374961981342835e+01,7.185441477832565482e+00
-8.899838430621585417e+01,7.367788476328328784e+00
-8.873818826374969149e+01,7.542245154878628455e+00
-8.846427152955646989e+01,7.709477118959906505e+00
-8.817781431884748145e+01,7.870193809027210108e+00
-8.787999684683418877e+01,8.025104665535756965e+00
-8.757199932872782711e+01,8.174919128940604907e+00
-8.725500197973983063e+01,8.320346639696854396e+00
-8.693018501508151985e+01,8.462096638259662740e+00
-8.659872864996424369e+01,8.600878565084123295e+00
-8.626181309959932264e+01,8.737401860625361394e+00
-8.592061857919813406e+01,8.872375965338502368e+00
-8.557632530397199844e+01,9.006510319678614707e+00
-8.523011348913229313e+01,9.140514364100845057e+00
-8.488316334989031020e+01,9.275097539060315199e+00
-8.453665510145748385e+01,9.410969285012132701e+00
-8.419176895904507774e+01,9.548839042411458422e+00
-8.384968513786452604e+01,9.689416251713314665e+00
-8.351158385312703558e+01,9.833410353372865842e+00
-8.317864532004418265e+01,9.981530787845251496e+00
-8.285204975382708881e+01,1.013448699558555077e+01
-8.253297736968715981e+01,1.029298841704891743e+01
-8.222260838283582984e+01,1.045774449269041995e+01
-8.192212300848433415e+01,1.062946466296517301e+01
-8.163270146184413534e+01,1.080885836832835878e+01
-8.135552395812649706e+01,1.099663504923500668e+01
-8.109177071254271141e+01,1.119350414614031664e+01
-8.084262194030424098e+01,1.140017509949932872e+01
-8.060925785662246312e+01,1.161735734976722512e+01
-8.039285867670861307e+01,1.184576033739905299e+01
-8.019460461577406818e+01,1.208609350284997319e+01
-8.001567588903017736e+01,1.233906628657510751e+01
-7.985717415035719569e+01,1.260534009324697280e+01
-7.971877660723703229e+01,1.288470535963979557e+01
-7.959892079184632507e+01,1.317619453163624499e+01
-7.949600285300095948e+01,1.347881475154939679e+01
-7.940841893951667885e+01,1.379157316169210290e+01
-7.933456520020951075e+01,1.411347690437744617e+01
-7.927283778389519853e+01,1.444353312191837446e+01
-7.922163283938974132e+01,1.478074895662793509e+01
-7.917934651550896774e+01,1.512413155081913985e+01
-7.914437496106873482e+01,1.547268804680490106e+01
-7.911511432488487117e+01,1.582542558689822343e+01
-7.908996075577334750e+01,1.618135131341216848e+01
-7.906731040254993559e+01,1.653947236865964854e+01
-7.904555941403060615e+01,1.689879589495376067e+01
-7.902310393903118779e+01,1.725832903460739587e+01
-7.899834012636753755e+01,1.761707892993360858e+01
-7.896966412485556930e+01,1.797405272324536796e+01
-7.893547208331116849e+01,1.832825755685565738e+01
-7.889416015055010689e+01,1.867870057307753839e+01
-7.884412447538835522e+01,1.902438891422390199e+01
-7.878376120664174209e+01,1.936432972260780261e+01
-7.871169884074271295e+01,1.969766361979788982e+01
-7.862776860899450071e+01,2.002422217551071171e+01
-7.853218974528084573e+01,2.034405985951408624e+01
-7.842518167395155615e+01,2.065723125099485813e+01
-7.830696381935626960e+01,2.096379092913992181e+01
-7.817775560584487948e+01,2.126379347313620016e+01
-7.803777645776710870e+01,2.155729346217055920e+01
-7.788724579947265170e+01,2.184434547542992178e+01
-7.772638305531131664e+01,2.212500409210109709e+01
-7.755540764963291167e+01,2.239932389137105062e+01
-7.737453900678721652e+01,2.266735945242664130e+01
-7.718399655112381197e+01,2.292916535445474224e+01
-7.698399970699270511e+01,2.318479617664231895e+01
-7.677476789874350516e+01,2.343430649817618061e+01
-7.655652055072602025e+01,2.367775089824322876e+01
-7.632947708729003011e+01,2.391518395603036495e+01
-7.609385693278525764e+01,2.414666025072448363e+01
-7.584987951156148256e+01,2.437223436151249345e+01
-7.559776424796845617e+01,2.459196086758122490e+01
-7.533773056635598664e+01,2.480589434811761507e+01
-7.506999789107382526e+01,2.501408938230854417e+01
-7.479478564647172334e+01,2.521660054934090667e+01
-7.451231325689937535e+01,2.541348242840159699e+01
-7.422280014670670312e+01,2.560478959867746696e+01
-7.392646574024334427e+01,2.579057663935543232e+01
-7.362352946185907854e+01,2.597089812962238042e+01
-7.331421073590374249e+01,2.614580864866522703e+01
-7.299872898672694532e+01,2.631536277567080973e+01
-7.267730363867858046e+01,2.647961508982603007e+01
-7.235015411610845604e+01,2.663862017031783935e+01
-7.201749984336618127e+01,2.679243259633302543e+01
-7.167956024480164956e+01,2.694110694705854669e+01
-7.133655474476452696e+01,2.708469780168131180e+01
-7.098870276760465003e+01,2.722325973938814414e+01
-7.063622373767179852e+01,2.735684733936597368e+01
-7.027933707931563845e+01,2.748551518080168066e+01
-6.991826221688603482e+01,2.760931784288214530e+01
-6.955321857473265368e+01,2.772830990479429758e+01
-6.918442557720533159e+01,2.784254594572497510e+01
-6.881210264865381987e+01,2.795208054486106519e+01
-6.843646921342786982e+01,2.805696828138949783e+01
-6.805774469587723274e+01,2.815726373449713904e+01
-6.767614852035168838e+01,2.825302148337090458e+01
-6.729190011120104487e+01,2.834429610719765336e+01
-6.690521889277499668e+01,2.843114218516427982e+01
-6.651632428942335196e+01,2.851361429645767842e+01
-6.612543572549577675e+01,2.859176702026472938e+01
-6.573277262534219290e+01,2.866565493577235557e+01
-6.533855441331223801e+01,2.873533262216740169e+01
-6.494300051375572025e+01,2.880085465863677641e+01
-6.454633035102244776e+01,2.886227562436740257e+01
-6.414876334946208658e+01,2.891965009854609647e+01
-6.375051893342444487e+01,2.897303266035980229e+01
-6.335181652725935919e+01,2.902247788899539316e+01
-6.295287555531652401e+01,2.906804036363977062e+01
-6.255391544194564801e+01,2.910977466347979359e+01
-6.215515561149653934e+01,2.914773536770238493e+01
-6.175681548831906298e+01,2.918197705549441778e+01
-6.135911449676285656e+01,2.921255430604278658e+01
-6.096227206117772823e+01,2.923952169853437866e+01
-6.056650760591345772e+01,2.926293381215608846e+01
-6.017204055531973950e+01,2.928284522609480334e+01
-5.977909033374639591e+01,2.929931051953739640e+01
-5.938787636554317828e+01,2.931238427167077631e+01
-5.899861087291728268e+01,2.932216160740875566e+01
-5.861145448453135032e+01,2.932902810658628923e+01
-5.822654532922781812e+01,2.933349601572915688e+01
-5.784402144243546218e+01,2.933607810725144915e+01
-5.746402085958308703e+01,2.933728715356729921e+01
-5.708668161609939773e+01,2.933763592709075496e+01
-5.671214174741324143e+01,2.933763720023595667e+01
-5.634053928895335162e+01,2.933780374541700198e+01
-5.597201227614856123e+01,2.933864833504797431e+01
-5.560669874442758953e+01,2.934068374154297842e+01
-5.524473672921929790e+01,2.934442273731611905e+01
-5.488626426595234875e+01,2.935037809478148674e+01
-5.453141939005556083e+01,2.935906258635319332e+01
-5.418034013695780970e+01,2.937098898444535067e+01
-5.383316454208778623e+01,2.938667006147201377e+01
-5.349003064087429493e+01,2.940661858984733001e+01
-5.315107646874605507e+01,2.943134734198536151e+01
-5.281644006113195644e+01,2.946136909030025564e+01
-5.248625945346067567e+01,2.949719660720606740e+01
-5.216067268116105993e+01,2.953934266511690865e+01
-5.183981777966188531e+01,2.958832003644689834e+01
-5.152383278439185688e+01,2.964464149361009859e+01
-5.121285573077986442e+01,2.970881980902067099e+01
-5.090702465425458456e+01,2.978136775509264922e+01
-5.060647759024487868e+01,2.986279810424018066e+01
-5.031135257417948026e+01,2.995362362887732033e+01
-5.002178764148713697e+01,3.005435710141819428e+01
-4.973792082759671018e+01,3.016551129427693567e+01
-4.945989016793693338e+01,3.028759897986758531e+01
-4.918783369793656846e+01,3.042113293060426216e+01
-4.892187819278548488e+01,3.056659930826348770e+01
-4.866193919724759098e+01,3.072398508660904426e+01
-4.840774457569899880e+01,3.089283370576373855e+01
-4.815901566292554037e+01,3.107267317486706659e+01
-4.791547379371314719e+01,3.126303150305863099e+01
-4.767684030284762287e+01,3.146343669947797039e+01
-4.744283652511479943e+01,3.167341677326463056e+01
-4.721318379530056575e+01,3.189249973355822121e+01
-4.698760344819083912e+01,3.212021358949822059e+01
-4.676581681857139472e+01,3.235608635022423130e+01
-4.654754524122819248e+01,3.259964602487582397e+01
-4.633251005094697916e+01,3.285042062259250883e+01
-4.612043258251370048e+01,3.310793815251393823e+01
-4.591103417071420267e+01,3.337172662377955135e+01
-4.570403615033434619e+01,3.364131404552897209e+01
-4.549915985615996306e+01,3.391622842690172490e+01
-4.529612662297695636e+01,3.419599777703743371e+01
-4.509465778557117233e+01,3.448015010507555189e+01
-4.489447467872848563e+01,3.476821342015573180e+01
-4.469529863723474250e+01,3.505971573141746944e+01
-4.449685099587580339e+01,3.535418504800034611e+01
-4.429885308943750033e+01,3.565114937904394310e+01
-4.410102625270579324e+01,3.595013673368778484e+01
-4.390309182046645731e+01,3.625067512107140999e+01
-4.370477112750540982e+01,3.655229255033442826e+01
-4.350578550860845439e+01,3.685451703061634987e+01
-4.330585629856150831e+01,3.715687657105679875e+01
-4.310470483215038939e+01,3.745889918079525671e+01
-4.290205244416095809e+01,3.776011286897129082e+01
-4.269762046937918853e+01,3.806004564472451079e+01
-4.249113024259075644e+01,3.835822551719439844e+01
-4.228230309858165015e+01,3.865418049552062030e+01
-4.207086037213774432e+01,3.894743858884265819e+01
-4.185652339804481414e+01,3.923752780630003656e+01
-4.163901351108881954e+01,3.952397615703237932e+01
-4.141805204605552149e+01,3.980631165017921091e+01
-4.119336033773082306e+01,4.008406229488012684e+01
-4.096465972090061314e+01,4.035675610027463733e+01
-4.073167153035079480e+01,4.062392107550232367e+01
-4.049411710086712901e+01,4.088508522970273873e+01
-4.025171776723551886e+01,4.113977657201540694e+01
-4.000419486424182480e+01,4.138752311157998065e+01
-3.975126972667193570e+01,4.162785285753591324e+01
-3.949266368931168358e+01,4.186029381902280022e+01
-3.922809808694695732e+01,4.208437400518020866e+01
-3.895729425436360316e+01,4.229962142514770562e+01
-3.867997352634743891e+01,4.250556408806482978e+01
-3.839585723768439607e+01,4.270173000307111977e+01
-3.810466672316034931e+01,4.288764717930617110e+01
-3.780612653305009019e+01,4.306284743442901686e+01
-3.750014897401749181e+01,4.322708497027316810e+01
-3.718693443902171225e+01,4.338045520653075471e+01
-3.686670776262386084e+01,4.352308251224401658e+01
-3.653969377938503271e+01,4.365509125645532151e+01
-3.620611732386633719e+01,4.377660580820698044e+01
-3.586620323062878413e+01,4.388775053654124747e+01
-3.552017633423345444e+01,4.398864981050046197e+01
-3.516826146924152852e+01,4.407942799912693488e+01
-3.481068347021400200e+01,4.416020947146293452e+01
-3.444766717171204107e+01,4.423111859655082867e+01
-3.407943740829665558e+01,4.429227974343288565e+01
-3.370621901452892644e+01,4.434381728115143062e+01
-3.332823682496999140e+01,4.438585557874873189e+01
-3.294571567418093139e+01,4.441851900526712882e+01
-3.255888039672279888e+01,4.444193192974891815e+01
-3.216795582715670321e+01,4.445621872123642504e+01
-3.177316680004366845e+01,4.446150374877191780e+01
-3.137473814994486077e+01,4.445791138139773579e+01
-3.097289471142130424e+01,4.444556598815614734e+01
-3.056786131903413661e+01,4.442459193808950602e+01
-3.015986280734442460e+01,4.439511360024010855e+01
-2.974912401091313541e+01,4.435725534365019485e+01
-2.933586976430156312e+01,4.431114153736217531e+01
-2.892032490207064654e+01,4.425689655041828985e+01
-2.850271425878152343e+01,4.419464475186086361e+01
-2.808326266899527468e+01,4.412451051073219332e+01
-2.766219496727288174e+01,4.404661819607456152e+01
-2.723973598817562447e+01,4.396109217693033600e+01
-2.681611056626445588e+01,4.386805682234181347e+01
-2.639154353610048531e+01,4.376763650135124806e+01
-2.596625973224480788e+01,4.365995558300097912e+01
-2.554048398925844765e+01,4.354513843633330339e+01
-2.511444114170261344e+01,4.342330943039056024e+01
-2.468835602413830088e+01,4.329459293421500377e+01
-2.426245347112656248e+01,4.315911331684895913e+01
-2.383695831722853598e+01,4.301699494733475149e+01
-2.341209539700531650e+01,4.286836219471466336e+01
-2.298808954501798496e+01,4.271333942803103412e+01
-2.256516559582759385e+01,4.255205101632613207e+01
-2.214354838399526670e+01,4.238462132864228238e+01
-2.172346274408201339e+01,4.221117473402178177e+01
-2.130513351064900007e+01,4.203183560150695541e+01
-2.088878551825730767e+01,4.184672830014010003e+01
-2.047464360146794604e+01,4.165597719896349815e+01
-2.006293259484209557e+01,4.145970666701948915e+01
-1.965387733294072348e+01,4.125804107335035553e+01
-1.924770265032503858e+01,4.105110478699842247e+01
-1.884463338155605072e+01,4.083902217700598669e+01
-1.844489436119486925e+01,4.062191761241535914e+01
-1.804871042380256085e+01,4.039991546226883656e+01
-1.765630640394019224e+01,4.017314009560871568e+01
-1.726790713616891537e+01,3.994171588147735008e+01
-1.688373745504976853e+01,3.970576718891700807e+01
-1.650402219514380420e+01,3.946541838696998639e+01
-1.612898619101218856e+01,3.922079384467862440e+01
-1.575885427721590304e+01,3.897201793108517620e+01
-1.539385128831615646e+01,3.871921501523202380e+01
-1.503420205887393024e+01,3.846250946616142130e+01
-1.468013142345036215e+01,3.820202565291567964e+01
-1.433186421660650467e+01,3.793788794453710977e+01
-1.398962527290342450e+01,3.767022071006800843e+01
-1.365363942690228782e+01,3.739914831855071498e+01
-1.332413151316409028e+01,3.712479513902749773e+01
-1.300132636624996962e+01,3.684728554054069605e+01
-1.268544882072102098e+01,3.656674389213260667e+01
-1.237672371113825420e+01,3.628329456284548371e+01
-1.207537587206280705e+01,3.599706192172170915e+01
-1.178163013805576043e+01,3.570817033780355132e+01
-1.149571134367822367e+01,3.541674418013333536e+01
-1.121784432349123506e+01,3.512290781775335802e+01
-1.094825391205586129e+01,3.482678561970587339e+01
-1.068716494393324012e+01,3.452850195503326347e+01
-1.043480225368446668e+01,3.422818119277782500e+01
-1.019139067587057923e+01,3.392594770198185472e+01
-9.957155045052687115e+00,3.362192585168763515e+01
-9.732320195791828610e+00,3.331624001093747722e+01
-9.517110962649127259e+00,3.300901454877369190e+01
-9.311752180185692396e+00,3.270037383423861854e+01
-9.116468682962576509e+00,3.239044223637453968e+01
-8.931485305540860509e+00,3.207934412422373782e+01
-8.757026882481611096e+00,3.176720386682852038e+01
-8.593318248345966026e+00,3.145414583323125512e+01
-8.440584237694963576e+00,3.114029439247419262e+01
-8.299049685089713080e+00,3.082577391359965091e+01
-8.168939425091309658e+00,3.051070876564995515e+01
-8.050478292260777380e+00,3.019522331766734524e+01
-7.943891121159268209e+00,2.987944193869421738e+01
-7.849402746347834636e+00,2.956348899777283279e+01
-7.767238002387543361e+00,2.924748886394549530e+01
-7.697621723839517927e+00,2.893156590625453006e+01
-7.640778745264839245e+00,2.861584449374219830e+01
-7.596933901224545593e+00,2.830044899545086068e+01
-7.566312026279760516e+00,2.798550378042279974e+01
-7.549137954991564925e+00,2.767113321770034062e+01
-7.545636521921011308e+00,2.735746167632571613e+01
-7.556032561629223210e+00,2.704461352534132956e+01
-7.580550908677309963e+00,2.673271313378946346e+01
-7.619416397626281423e+00,2.642188487071239322e+01
-7.672853863037246924e+00,2.611225310515242981e+01
-7.741088139471344221e+00,2.580394220615187706e+01
-7.824344061489583169e+00,2.549707654275306723e+01
-7.922846463653087312e+00,2.519178048399831127e+01
-7.922846463653087312e+00,2.519178048399831127e+01
-8.036515786180459031e+00,2.488811798900372807e+01
-8.164054891920400792e+00,2.458591137718095254e+01
-8.303862249379221794e+00,2.428492255801543465e+01
-8.454336327063074918e+00,2.398491344099261724e+01
-8.613875593478269366e+00,2.368564593559796450e+01
-8.780878517131043282e+00,2.338688195131694059e+01
-8.953743566527606390e+00,2.308838339763498126e+01
-9.130869210174253681e+00,2.278991218403755781e+01
-9.310653916577223299e+00,2.249123022001014149e+01
-9.491496154242724970e+00,2.219209941503816808e+01
-9.671794391677025260e+00,2.189228167860708041e+01
-9.849947097386433370e+00,2.159153892020238530e+01
-1.002435273987708797e+01,2.128963304930949008e+01
-1.019340978765526984e+01,2.098632597541385891e+01
-1.035551670922724554e+01,2.068137960800095598e+01
-1.050907197309926744e+01,2.037455585655625256e+01
-1.065247404777757367e+01,2.006561663056518441e+01
-1.078412140176837397e+01,1.975432383951320858e+01
-1.090241250357800595e+01,1.944043939288580347e+01
-1.100598297217459276e+01,1.912375074324965496e+01
-1.109522904911848684e+01,1.880423497689838896e+01
-1.117133920694701033e+01,1.848195451000463052e+01
-1.123550572237282097e+01,1.815697216848234419e+01
-1.128892087210867601e+01,1.782935077824557979e+01
-1.133277693286723320e+01,1.749915316520829478e+01
-1.136826618136120715e+01,1.716644215528450346e+01
-1.139658089430335508e+01,1.683128057438822012e+01
-1.141891334840636318e+01,1.649373124843344485e+01
-1.143645582038291764e+01,1.615385700333416352e+01
-1.145040058694576146e+01,1.581172066500439755e+01
-1.146193992480758084e+01,1.546738505935813279e+01
-1.147226611068111879e+01,1.512091301230939777e+01
-1.148257142127906150e+01,1.477236734977216415e+01
-1.149404813331410935e+01,1.442181089766044622e+01
-1.150788852349901958e+01,1.406930648188824406e+01
-1.152528486854644996e+01,1.371491692836957199e+01
-1.154742944516912928e+01,1.335870506301841587e+01
-1.157551361714919835e+01,1.300073390586574718e+01
-1.161023135743872103e+01,1.264117223745083507e+01
-1.165095741906630167e+01,1.228046934483053221e+01
-1.169685030273319626e+01,1.191912049692280817e+01
-1.174706850914064660e+01,1.155762096264563965e+01
-1.180077053898989448e+01,1.119646601091699267e+01
-1.185711489298219590e+01,1.083615091065480129e+01
-1.191526007181875002e+01,1.047717093077705641e+01
-1.197436457620086969e+01,1.012002134020172051e+01
-1.203358690682978249e+01,9.765197407846752498e+00
-1.209208556440668758e+01,9.413194402630107760e+00
-1.214901904963294044e+01,9.064507593469773639e+00
-1.220354586320965495e+01,8.719632249283698400e+00
-1.225482450583815819e+01,8.379063638989844520e+00
-1.230201347821969193e+01,8.043297031506185135e+00
-1.234427128105542693e+01,7.712827695750668511e+00
-1.238075641504670443e+01,7.388150900641281993e+00
-1.241062738089473783e+01,7.069761915095980953e+00
-1.243304267930076890e+01,6.758156008032713657e+00
-1.244716081096605365e+01,6.453828448369471005e+00
-1.245214027659180545e+01,6.157274505024204814e+00
-1.244713957687930872e+01,5.868989446914866903e+00
-1.243133912137729169e+01,5.589454318468408900e+00
-1.240439778546169691e+01,5.318839516421927982e+00
-1.236643919098004574e+01,5.057013697221719895e+00
-1.231760612402834454e+01,4.803833074775674561e+00
-1.225804137070245758e+01,4.559153862991585981e+00
-1.218788771709839125e+01,4.322832275777315658e+00
-1.210728794931199559e+01,4.094724527040689566e+00
-1.201638485343930540e+01,3.874686830689537231e+00
-1.191532121557615653e+01,3.662575400631702394e+00
-1.180423982181855536e+01,3.458246450775011027e+00
-1.168328345826245140e+01,3.261556195027317528e+00
-1.155259491100368052e+01,3.072360847296426556e+00
-1.141231696613830593e+01,2.890516621490210269e+00
-1.126259240976217768e+01,2.715879731516469775e+00
-1.110356402797124531e+01,2.548306391283070127e+00
-1.093537460686144414e+01,2.387652814697808878e+00
-1.075816693252872369e+01,2.233775215668558189e+00
-1.057208379106904772e+01,2.086529808103151140e+00
-1.037726796857826628e+01,1.945772805909388836e+00
-1.017386225115239995e+01,1.811360422995143438e+00
-9.962009424887313003e+00,1.683148873268216050e+00
-9.741852275879026024e+00,1.560994370636475281e+00
-9.513533590223431702e+00,1.444753129007750658e+00
-9.277196154016422724e+00,1.334281362289857498e+00
-9.032982753354005467e+00,1.229435284390646643e+00
-8.781036174332072619e+00,1.130071109217947622e+00
-8.521499203046559501e+00,1.036045050679593515e+00
-8.254514625593429855e+00,9.472133226834245079e-01
-7.980225228068590582e+00,8.634321391372843379e-01
-7.698773796568019634e+00,7.845577139489989804e-01
-7.410303117187609701e+00,7.104462610264050682e-01
-7.114955976023310313e+00,6.409539942773250232e-01
-6.812875159171028372e+00,5.759371276096096892e-01
-6.504203452726741830e+00,5.152518749310850410e-01
-6.189083642786400219e+00,4.587544501496054750e-01
-5.867658515445882017e+00,4.063010671729792023e-01
-5.540070856801150967e+00,3.577479399090570666e-01
-5.206463452948170811e+00,3.129512822656828064e-01
-4.866979089982820028e+00,2.717673081506681854e-01
-4.521760554001076571e+00,2.340522314718569419e-01
-4.170950631098861550e+00,1.996622661370963669e-01
-3.814692107372124497e+00,1.684536260542195407e-01
-3.453127768916772311e+00,1.402825251310453325e-01
-3.086400401828754525e+00,1.150051772754174806e-01
-2.714652792204020670e+00,9.247779639517972328e-02
-2.338027726138477647e+00,7.255659639815448259e-02
-1.956667989728089196e+00,5.509779119219260224e-02
-1.570716369068790641e+00,3.995759468512005697e-02
-1.180315650256488880e+00,2.699222078476282149e-02
-7.856086193871476553e-01,1.605788339897529227e-02
-3.867380625567164998e-01,7.010796435572785867e-03
1.615323413892610915e-02,-2.928261975938539763e-04
4.229224846038164287e-01,-5.996770592695099822e-03
8.334269027419765052e-01,-1.024482284189787151e-02
1.247523702457506545e+00,-1.318076903735132532e-02
1.665070097654520964e+00,-1.494839527124725009e-02
2.085923302236977861e+00,-1.569148763572769667e-02
2.509940530109055601e+00,-1.555383222297734847e-02
2.936978995174733598e+00,-1.467921512514536175e-02
3.366895911338083636e+00,-1.321142243439865638e-02
3.799548492503227237e+00,-1.129424024291125761e-02
4.234793952574186449e+00,-9.071454642839427152e-03
